GEOID,tract_name,county_name,year,total_population,urban_class
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2016,1690,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2017,1683,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2018,1479,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2019,1410,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2020,1320,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2021,1319,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2022,1446,Urban
24510080500,The tract encompassing the neighborhoods of Darley Park and South Clifton Park,Baltimore City,2023,1348,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2014,2437,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2015,2328,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2016,2346,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2017,2418,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2018,2119,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2019,1932,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2020,1558,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2021,1475,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2022,1302,Urban
24510080600,The neighborhood of Broadway East,Baltimore City,2023,1253,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2014,784,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2015,743,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2016,616,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2017,697,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2018,746,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2019,604,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2020,787,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2021,940,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2022,1077,Urban
24510080700,The tract 0.3 miles SW of the neighborhood of Broadway East,Baltimore City,2023,973,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2014,1260,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2015,1063,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2016,1321,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2017,1452,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2018,1546,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2019,1583,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2020,2317,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2021,2319,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2022,2147,Urban
24510080800,The tract 0.3 miles NE of the neighborhood of Gay Street,Baltimore City,2023,1973,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2014,4471,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2015,3850,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2016,3950,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2017,4057,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2018,4136,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2019,3758,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2020,3804,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2021,3599,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2022,3770,Urban
24510090100,The neighborhood of Pen Lucy,Baltimore City,2023,3710,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2014,3602.44565217391,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2015,3345.09782608696,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2016,3024.66304347826,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2017,3076.54347826087,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2018,2951.28260869565,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2019,2804.65217391304,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2020,3191,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2021,3182,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2022,3443,Urban
24510090200,The tract 0.5 miles E of the neighborhood of Ednor Gardens-Lakeside,Baltimore City,2023,3351,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2014,4044.55434782609,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2015,3921.90217391304,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2016,4064.33695652174,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2017,4508.45652173913,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2018,4393.71739130435,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2019,4427.34782608696,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2020,4432,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2021,4867,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2022,4955,Urban
24510090300,The tract encompassing the neighborhoods of Waverly and Ednor Gardens-Lakeside,Baltimore City,2023,4435,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2014,1450,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2015,1665,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2016,1693,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2017,1756,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2018,1784,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2019,1520,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2020,1451,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2021,1306,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2022,1147,Urban
24510090400,The neighborhood of Better Waverly,Baltimore City,2023,1252,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2014,2139,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2015,2166,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2016,2172,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2017,1957,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2018,1865,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2019,1747,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2020,1685,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2021,1594,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2022,1426,Urban
24510090500,The tract 0.2 miles E of the neighborhood of Better Waverly,Baltimore City,2023,1360,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2014,2947,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2015,3259,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2016,3057,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2017,3260,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2018,3117,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2019,3010,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2020,2637,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2021,2769,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2022,2696,Urban
24510090600,The tract 0.4 miles NE of the neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2023,2525,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2014,3151,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2015,3135,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2016,2899,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2017,3090,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2018,3032,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2019,2950,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2020,3053,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2021,2910,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2022,2849,Urban
24510090700,The neighborhood of Coldstream-Homestead-Montebello,Baltimore City,2023,2714,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2014,3521,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2015,2962,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2016,2750,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2017,2797,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2018,2902,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2019,2709,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2020,2430,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2021,2251,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2022,1944,Urban
24510090800,The neighborhood of East Baltimore Midway,Baltimore City,2023,1796,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2014,2088,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2015,2382,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2016,2673,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2017,2500,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2018,2466,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2019,2691,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2020,2500,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2021,1978,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2022,2190,Urban
24510090900,The neighborhood of Oliver,Baltimore City,2023,2284,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2014,2095,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2015,2238,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2016,2275,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2017,2238,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2018,2233,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2019,2259,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2020,1694,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2021,1610,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2022,1541,Urban
24510100100,The neighborhood of Johnston Square,Baltimore City,2023,1428,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2014,3125,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2015,2855,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2016,2733,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2017,2837,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2018,2722,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2019,2858,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2020,3118,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2021,3020,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2022,2715,Urban
24510100200,The tract 0.2 miles NE of the neighborhood of Old Town,Baltimore City,2023,2959,Urban
